2,candanaṃ
3,dhāremi
1,[kāsikaṃ
17,kaṃ.
2,kāsikaṃ
2,su
80,taṃ
1,veṭhanaṃ
64,hoti
1,kāsikā
1,kañcukā
1,nivāsanaṃ
1,kāsiko
1,uttarāsaṅgo.
3,rattindivaṃ
2,[rattidivaṃ
1,setacchattaṃ
1,dhārīyati
291,–
4,‘mā
16,naṃ
1,phusi
1,sītaṃ
129,vā
1,uṇhaṃ
1,tiṇaṃ
1,rajo
1,ussāvo
1,vā’’’ti.‘‘tassa
179,mayhaṃ
3,tayo
1,pāsādā
2,ahesuṃ
5,eko
1,hemantiko
1,gimhiko
1,vassiko.
2,vassike
1,pāsāde
3,cattāro
3,māse
1,nippurisehi
1,tūriyehi
1,paricārayamāno
1,[paricāriyamāno
9,pī.
1,heṭṭhāpāsādaṃ
1,orohāmi.
44,yathā
2,aññesaṃ
2,dāsakammakaraporisassa
1,kaṇājakaṃ
1,bhojanaṃ
1,dīyati
1,bilaṅgadutiyaṃ
7,evamevassu
1,sālimaṃsodano
1,dīyati.‘‘tassa
1,evarūpāya
1,iddhiyā
1,samannāgatassa
1,evarūpena
1,sukhumālena
139,etadahosi
1,‘assutavā
5,puthujjano
19,attanā
7,jarādhammo
33,samāno
3,jaraṃ
8,anatīto
11,paraṃ
2,jiṇṇaṃ
3,aṭṭīyati
3,harāyati
3,jigucchati
3,attānaṃyeva
3,atisitvā
3,ahampi
3,khomhi
1,anatīto.
5,ahañceva
1,[ahañce
3,aṭṭīyeyyaṃ
3,harāyeyyaṃ
4,jiguccheyyaṃ
4,metaṃ
3,assa
3,patirūpa’nti.
144,tassa
47,iti
11,paṭisañcikkhato
26,yo
1,yobbane
2,yobbanamado
16,sabbaso
2,pahīyi.‘‘assutavā
6,byādhidhammo
3,byādhiṃ
1,byādhitaṃ
4,‘ahampi
1,byādhikaṃ
1,ārogye
2,ārogyamado
6,maraṇadhammo
4,maraṇaṃ
3,mataṃ
7,ceva
1,jīvite
1,jīvitamado
1,pahīyī’’ti.‘‘tayome
1,madā.
3,katame
1,jīvitamado.
1,yobbanamadamatto
3,assutavā
15,kāyena
12,duccaritaṃ
4,carati
4,vācāya
4,manasā
2,carati.
6,caritvā
4,kāyassa
6,bhedā
4,maraṇā
3,apāyaṃ
3,duggatiṃ
3,vinipātaṃ
3,nirayaṃ
1,upapajjati.
2,ārogyamadamatto
1,puthujjano…pe…
2,jīvitamadamatto
1,upapajjati.‘‘yobbanamadamatto
36,bhikkhu
2,sikkhaṃ
2,paccakkhāya
1,hīnāyāvattati.
1,bhikkhu…pe…
1,hīnāyāvattatī’’ti.‘‘byādhidhammā
1,jarādhammā
2,atho
1,maraṇadhamminoyathādhammā
1,[byādhidhammo
1,maraṇadhammiko
6,dhammo
1,tathāsantā
1,jigucchanti
1,puthujjanā.‘‘ahañce
1,evaṃdhammesu
1,pāṇisuna
1,patirūpassa
57,evaṃ
1,vihārino.‘‘sohaṃ
9,viharanto
1,ñatvā
1,nirūpadhiṃārogye
1,yobbanasmiñca
1,jīvitasmiñca
22,ye
1,madā.‘‘sabbe
1,made
1,abhibhosmi
1,[atītosmi
10,nekkhamme
1,khemataṃtassa
11,ahu
1,ussāho
7,nibbānaṃ
1,abhipassato.‘‘nāhaṃ
1,bhabbo
2,etarahi
1,kāmāni
1,paṭisevituṃanivatti
1,bhavissāmi
1,brahmacariyaparāyaṇo’’ti.
1,navamaṃ[magadha
1,walking
1,padhana]pabbajjaṃ
1,kittayissāmi
1,pabbaji
1,cakkhumāyathā
1,vīmaṃsamāno
1,pabbajjaṃ
1,samarocayi..sambādhoyaṃ
2,gharāvāso
1,rajassāyatanaṃ
1,itiabbhokāsova
1,pabbajjā
1,disvāna
1,pabbaji..pabbajitvāna
1,pāpakammaṃ
1,vivajjayivacīduccaritaṃ
1,hitvā
1,ājīvaṃ
1,parisodhayi..agamā
1,rājagahaṃ
1,buddho
1,magadhānaṃ
1,giribbajaṃpiṇḍāya
2,abhihāresi
1,ākiṇṇavaralakkhaṇo..tamaddasā
1,bimbisāro
1,pāsādasmiṃ
1,patiṭṭhitodisvā
1,lakkhaṇasampannaṃ
2,imamatthaṃ
1,abhāsatha..‘‘imaṃ
23,bhonto
1,nisāmetha
1,abhirūpo
1,brahā
1,sucicaraṇena
3,sampanno
1,yugamattañca
1,pekkhati..‘‘okkhittacakkhu
6,satimā
1,nāyaṃ
1,nīcakulāmivarājadūtābhidhāvantu
1,kuhiṃ
1,gamissati’’..te
1,pesitā
1,rājadūtā
1,piṭṭhito
1,anubandhisuṃkuhiṃ
1,gamissati
1,kattha
2,vāso
1,bhavissati..sapadānaṃ
5,caramāno
1,guttadvāro
1,susaṃvutokhippaṃ
1,pattaṃ
1,apūresi
5,sampajāno
1,paṭissato..piṇḍacāraṃ
1,caritvāna
1,nikkhamma
1,nagarā
1,munipaṇḍavaṃ
2,ettha
1,bhavissati..disvāna
1,vāsūpagataṃ
2,[tato
1,dūtā
1,upāvisuṃtesu
1,ekova
1,[eko
1,dūto
3,āgantvā
1,rājino
1,paṭivedayi..‘‘esa
1,mahārāja
1,paṇḍavassa
1,puratthato
1,[purakkhato
1,byagghusabhova
1,sīhova
1,girigabbhare’’..sutvāna
1,dūtavacanaṃ
1,bhaddayānena
1,khattiyotaramānarūpo
1,niyyāsi
23,yena
1,paṇḍavapabbato..sa
1,yānabhūmiṃ
1,yāyitvā
1,yānā
1,oruyha
1,khattiyopattiko
1,upasaṅkamma
1,āsajja
1,upāvisi..nisajja
7,rājā
1,sammodi
2,kathaṃ
2,sāraṇīyaṃ
1,tatokathaṃ
2,vītisāretvā
1,abhāsatha..‘‘yuvā
1,daharo
1,cāsi
1,paṭhamuppattiko
1,[paṭhamuppattiyā
1,paṭhamuppattito
1,susuvaṇṇārohena
1,jātimā
1,khattiyo..‘‘sobhayanto
1,anīkaggaṃ
1,nāgasaṅghapurakkhatodadāmi
1,bhoge
1,bhuñjassu
3,jātiṃ
1,akkhāhi
1,pucchito’’..‘‘ujuṃ
1,janapado
1,rāja
1,himavantassa
1,passatodhanavīriyena
1,kosalesu
1,[kosalassa
1,niketino..‘‘ādiccā
1,[ādicco
14,nāma
1,gottena
1,sākiyā
1,[sākiyo
1,jātiyātamhā
1,kulā
1,pabbajitomhi
1,kāme
1,abhipatthayaṃ..‘‘kāmesvādīnavaṃ
2,nekkhammaṃ
1,khematopadhānāya
1,gamissāmi
1,rañjatī
1,mano’’ti.pabbajjāsuttaṃ
8,paṭhamaṃ
2,niṭṭhitaṃ..
1,padhānasuttaṃ.‘‘taṃ
21,maṃ
1,padhānapahitattaṃ
1,nadiṃ
1,nerañjaraṃ
1,pativiparakkamma
1,jhāyantaṃ
1,yogakkhemassa
1,pattiyā..‘‘namucī
1,karuṇaṃ
1,vācaṃ
1,bhāsamāno
1,upāgami‘kiso
1,tvamasi
1,dubbaṇṇo
2,santike
1,tava..‘‘‘sahassabhāgo
1,maraṇassa
1,ekaṃso
1,tava
1,jīvitaṃjīva
8,bho
1,jīvitaṃ
2,seyyo
1,jīvaṃ
1,puññāni
1,kāhasi..‘‘‘carato
52,te
7,brahmacariyaṃ
1,aggihuttañca
1,jūhatopahūtaṃ
1,cīyate
1,puññaṃ
1,padhānena
1,kāhasi..‘‘‘duggo
9,maggo
1,padhānāya
1,dukkaro
1,durabhisambhavo’’’imā
1,gāthā
1,bhaṇaṃ
2,māro
1,aṭṭhā
1,buddhassa
1,santike..taṃ
1,tathāvādinaṃ
2,māraṃ
13,bhagavā
1,etadabravi‘‘pamattabandhu
1,pāpima
1,yenatthena
1,[senatthena
1,attano
1,atthena
1,idhāgato..‘‘aṇumattopi
1,[aṇumattenapi
2,puññena
3,attho
1,vijjatiyesañca
1,vattumarahati..‘‘atthi
5,saddhā
41,tathā
1,tapo
14,vīriyaṃ
10,paññā
1,vijjatievaṃ
1,pahitattampi
1,jīvamanupucchasi..‘‘nadīnamapi
1,sotāni
53,ayaṃ
2,vāto
1,visosayekiñca
9,pahitattassa
1,lohitaṃ
1,nupasussaye..‘‘lohite
1,sussamānamhi
1,pittaṃ
1,semhañca
1,sussatimaṃsesu
1,khīyamānesu
15,bhiyyo
111,cittaṃ
1,pasīdatibhiyyo
31,sati
29,samādhi
1,tiṭṭhati..‘‘tassa
1,mevaṃ
15,viharato
1,pattassuttamavedanaṃkāmesu
1,[kāme
1,nāpekkhate
1,passa
1,sattassa
1,suddhataṃ..‘‘kāmā
4,paṭhamā
2,senā
4,dutiyā
1,arati
1,vuccatitatiyā
1,khuppipāsā
1,catutthī
4,taṇhā
1,pavuccati..‘‘pañcamaṃ
1,[pañcamī
11,thinamiddhaṃ
1,chaṭṭhā
1,bhīrū
1,pavuccatisattamī
13,vicikicchā
1,makkho
1,thambho
1,aṭṭhamo..‘‘lābho
1,siloko
1,sakkāro
1,micchāladdho
1,yasoyo
1,cattānaṃ
1,samukkaṃse
